Dataset,nTrees,Rep,K,BaggingAccuracy,BaggingPrecision,BaggingRecall,BaggingF1,SAAccuracy,SAPrecision,SARecall,SAF1
digits,40,7,1,0.9416666666666667,0.9408696499466211,0.9389553665213457,0.9395743099391634,0.95,0.9533057196562836,0.9484142409802203,0.9503442669529392
digits,40,7,2,0.9666666666666667,0.9692382842382841,0.9665424630130512,0.9674738449138189,0.9638888888888889,0.9658321848539885,0.9640782340782341,0.9641120886921959
digits,40,7,3,0.9192200557103064,0.9196477909345557,0.9195410724896019,0.9179911126992071,0.935933147632312,0.9344249416067367,0.9356566505390035,0.9343084074596829
digits,40,7,4,0.9331476323119777,0.9331552045837761,0.9308341824938877,0.9309492768528453,0.9526462395543176,0.9534947935191521,0.9532019700197261,0.9519962653479357
digits,40,7,5,0.947075208913649,0.9511551883705586,0.9479347495156821,0.9487055128642448,0.958217270194986,0.9590311446086195,0.9580233107652342,0.9582025034338422
digits,50,0,1,0.9527777777777777,0.9538061721213875,0.9490094790754583,0.9509594969391066,0.9611111111111111,0.9618245188719327,0.9593428473904068,0.96030881065427
digits,50,0,2,0.9555555555555556,0.9595105340472987,0.955079839675428,0.9566120465053028,0.9555555555555556,0.958295861844249,0.9551966551308657,0.9555118811762304
digits,50,0,3,0.9136490250696379,0.9148483707029088,0.9111107185298362,0.9105304967689832,0.935933147632312,0.9347243320405084,0.9350358840505899,0.933833559794946
digits,50,0,4,0.9387186629526463,0.9386601654723096,0.9380480841835958,0.9372961299284317,0.9610027855153204,0.9652823083778965,0.9601648039337792,0.9614503458540546
digits,50,0,5,0.9387186629526463,0.9443327054971429,0.9396136846156699,0.9400916760876461,0.9415041782729805,0.9432424122539755,0.9425771472922373,0.9420039017191046
digits,50,1,1,0.9388888888888889,0.9418421459492887,0.9352909104100811,0.9379769712076879,0.9444444444444444,0.946550575889488,0.942988262078021,0.9444101671915737
digits,50,1,2,0.9444444444444444,0.9477365176839967,0.943949106669695,0.9452483620615055,0.9555555555555556,0.9592322660484763,0.9546345323551206,0.9560689444399024
digits,50,1,3,0.9136490250696379,0.9127269896574368,0.9152492466683644,0.9121487592160014,0.9275766016713092,0.9271507707741294,0.9273093116034292,0.9257011700021955
digits,50,1,4,0.9442896935933147,0.9476645279323851,0.9422958808632433,0.9426675230947236,0.9554317548746518,0.956583694083694,0.9566561813021295,0.9556058107879224
digits,50,1,5,0.9442896935933147,0.9474716548627781,0.9450910472439802,0.9451374327374905,0.9526462395543176,0.9526698639198639,0.9533446862002057,0.9527113670472959
