dataset,fold,rep,beta,gamma,delta,fitness,spearman_corr,spearman_p,accuracy,precision,recall,f1
wine,3,3,0.75,0.5,0.01,0.9483430799220273,0.10255404854419396,4.314843553515189e-06,1.0,1.0,1.0,1.0
wine,4,1,0.75,0.5,0.01,0.9765107212475633,0.5318099213004167,1.980341267624867e-146,0.9545454545454546,0.9407407407407407,0.9696969696969697,0.9530248881161659
wine,4,2,0.75,0.5,0.01,0.9292397660818714,0.5231312155366159,6.419189546446984e-141,0.8863636363636364,0.8835978835978836,0.906926406926407,0.8940134193212167
wine,4,3,0.75,0.5,0.01,0.9211500974658869,-0.04038747992087171,0.07095105723884881,0.8863636363636364,0.8666666666666667,0.9242424242424242,0.8791040377247276
wine,1,1,0.75,0.5,0.05,0.9144249512670565,0.045417329896686544,0.04226484560145784,0.9777777777777777,0.9777777777777779,0.9814814814814815,0.9789819376026273
wine,1,2,0.75,0.5,0.05,0.9092592592592592,-0.21160818340720433,1.1110714020099926e-21,1.0,1.0,1.0,1.0
wine,1,3,0.75,0.5,0.05,0.911793372319688,-0.24483952673508158,1.0935347974287308e-28,0.9555555555555556,0.9583333333333334,0.9629629629629629,0.9581699346405229
wine,2,1,0.75,0.5,0.05,0.9744639376218324,0.33171705664831846,1.4192140905754576e-52,1.0,1.0,1.0,1.0
wine,2,2,0.75,0.5,0.05,0.9046783625730994,0.20621091424226679,1.2016167389034726e-20,1.0,1.0,1.0,1.0
wine,2,3,0.75,0.5,0.05,0.9539961013645224,0.02836948430358009,0.20473226143612283,0.9555555555555556,0.9553571428571429,0.9607843137254902,0.9560682994822779
wine,3,1,0.75,0.5,0.05,0.8786549707602339,0.3569883821640266,3.561343933641459e-61,1.0,1.0,1.0,1.0
wine,3,2,0.75,0.5,0.05,0.9319688109161793,0.280422835048931,1.8519084286107999e-37,1.0,1.0,1.0,1.0
wine,3,3,0.75,0.5,0.05,0.9374269005847953,0.1429683472448797,1.3382446613294583e-10,0.9772727272727273,0.9777777777777779,0.9761904761904763,0.9761600681140911
wine,4,1,0.75,0.5,0.05,0.8737816764132553,-0.06722632044549712,0.0026299386100777956,0.8409090909090909,0.8248366013071896,0.8852813852813853,0.8390215148835839
wine,4,2,0.75,0.5,0.05,0.940448343079922,0.3746675552254827,1.1244971032611077e-67,0.8863636363636364,0.871345029239766,0.9155844155844156,0.8878297978382083
wine,4,3,0.75,0.5,0.05,0.8821637426900585,-0.051870934707638205,0.020348982211698497,0.8636363636363636,0.8472222222222222,0.9090909090909092,0.8584795321637427
wine,1,1,0.75,0.75,0.01,1.0043859649122808,-0.31805211945489753,3.0009941724072585e-48,0.9555555555555556,0.9576719576719577,0.9576719576719577,0.95679012345679
wine,1,2,0.75,0.75,0.01,1.020263157894737,-0.20354692046677922,3.798704575118675e-20,0.9777777777777777,0.9824561403508771,0.9761904761904763,0.9786453119786453
wine,1,3,0.75,0.75,0.01,1.0213450292397661,-0.14477605634113336,7.778027399126804e-11,0.9777777777777777,0.9824561403508771,0.9761904761904763,0.9786453119786453
wine,2,1,0.75,0.75,0.01,1.0366959064327483,0.23906902592354312,2.167085151720569e-27,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,2,2,0.75,0.75,0.01,1.05,0.09567376780296437,1.820661247194291e-05,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,2,3,0.75,0.75,0.01,1.0494152046783625,-0.15771388997107208,1.310413354201765e-12,0.9333333333333333,0.9326923076923078,0.9351432880844645,0.9333032558839012
wine,3,1,0.75,0.75,0.01,1.1156432748538012,-0.03997574490574746,0.07387828424489543,1.0,1.0,1.0,1.0
wine,3,2,0.75,0.75,0.01,1.0505847953216374,0.2078713785916934,5.816891687005012e-21,1.0,1.0,1.0,1.0
wine,3,3,0.75,0.75,0.01,1.0604678362573101,0.20303393209568152,4.732580640023679e-20,1.0,1.0,1.0,1.0
wine,4,1,0.75,0.75,0.01,1.060672514619883,-0.23412577149569733,2.629252629543699e-26,0.8636363636363636,0.8461279461279462,0.9004329004329005,0.862885662431942
wine,4,2,0.75,0.75,0.01,1.0461988304093568,0.1853790110201644,6.39208104334553e-17,0.9090909090909091,0.8916666666666666,0.9393939393939394,0.9074074074074074
wine,4,3,0.75,0.75,0.01,1.0260233918128656,0.6098831846605508,4.539633951027527e-204,0.8636363636363636,0.8472222222222222,0.9090909090909092,0.8584795321637427
wine,1,1,0.75,0.75,0.05,0.9859649122807017,-0.04767432702028021,0.0330117757533397,0.9555555555555556,0.9576719576719577,0.9576719576719577,0.9576719576719577
wine,1,2,0.75,0.75,0.05,1.0615497076023392,0.17848742163877052,8.847988562356906e-16,0.9555555555555556,0.9592592592592593,0.9558404558404558,0.9566538952745849
wine,1,3,0.75,0.75,0.05,1.038157894736842,0.016013864356017104,0.47413958663238276,1.0,1.0,1.0,1.0
wine,2,1,0.75,0.75,0.05,1.022953216374269,0.2581061139657635,8.429554662394794e-32,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,2,2,0.75,0.75,0.05,0.9454887218045114,-0.021683882882049695,0.3324252493459745,0.9555555555555556,0.9553571428571429,0.9607843137254902,0.9560682994822779
wine,2,3,0.75,0.75,0.05,0.9624269005847953,-0.12367706597567452,2.875319301684686e-08,0.8888888888888888,0.8968253968253969,0.8959276018099548,0.8882154882154882
wine,3,1,0.75,0.75,0.05,1.0665204678362574,0.06609026347530181,0.0031061597536916874,1.0,1.0,1.0,1.0
wine,3,2,0.75,0.75,0.05,1.0178362573099415,0.35698254313155925,3.5784409176546e-61,1.0,1.0,1.0,1.0
wine,3,3,0.75,0.75,0.05,0.9849415204678362,0.0752197173196729,0.0007610233722510347,1.0,1.0,1.0,1.0
wine,4,1,0.75,0.75,0.05,0.9799707602339182,0.27172802945216973,3.434962982195262e-35,0.9090909090909091,0.9018518518518519,0.9307359307359307,0.9141633664960237
wine,4,2,0.75,0.75,0.05,1.0171052631578947,0.6577595911692669,3.4057984290652208e-248,0.9318181818181818,0.9111111111111111,0.9545454545454546,0.9270784661869608
wine,4,3,0.75,0.75,0.05,0.9399122807017544,0.20582016490815422,1.424030382591855e-20,0.9545454545454546,0.9407407407407407,0.9696969696969697,0.9530248881161659
